Region,Fecha,Suma de Casos Acumulados,Suma de Casos Diarios,Suma de Muertes,Suma de Casos Activos,Suma de Recuperados,Suma de Recuperados Diarios,Suma de Fallecidos Diarios,FechaNumber,Fecha Final
Ñuble,24-ago,4305,60,76,450,3785,32.0,0.0,24-08-2020,2020-08-24 00:00:00.000
Ñuble,25-ago,4344,39,76,450,3823,38.0,0.0,25-08-2020,2020-08-25 00:00:00.000
Ñuble,26-ago,4414,70,76,500,3843,20.0,0.0,26-08-2020,2020-08-26 00:00:00.000
Ñuble,27-ago,4468,54,77,519,3879,36.0,1.0,27-08-2020,2020-08-27 00:00:00.000
O'Higgins,3-mar,0,0,0,0,0,0.0,0.0,3-03-2020,2020-03-03 00:00:00.000
O'Higgins,4-mar,0,0,0,0,0,0.0,0.0,4-03-2020,2020-03-04 00:00:00.000
O'Higgins,5-mar,0,0,0,0,0,0.0,0.0,5-03-2020,2020-03-05 00:00:00.000
O'Higgins,6-mar,0,0,0,0,0,0.0,0.0,6-03-2020,2020-03-06 00:00:00.000
O'Higgins,7-mar,0,0,0,0,0,0.0,0.0,7-03-2020,2020-03-07 00:00:00.000
O'Higgins,8-mar,0,0,0,0,0,0.0,0.0,8-03-2020,2020-03-08 00:00:00.000
O'Higgins,9-mar,0,0,0,0,0,0.0,0.0,9-03-2020,2020-03-09 00:00:00.000
O'Higgins,10-mar,0,0,0,0,0,0.0,0.0,10-03-2020,2020-03-10 00:00:00.000
O'Higgins,11-mar,0,0,0,0,0,0.0,0.0,11-03-2020,2020-03-11 00:00:00.000
O'Higgins,12-mar,0,0,0,0,0,0.0,0.0,12-03-2020,2020-03-12 00:00:00.000
O'Higgins,13-mar,0,0,0,0,0,0.0,0.0,13-03-2020,2020-03-13 00:00:00.000
O'Higgins,14-mar,0,0,0,0,0,0.0,0.0,14-03-2020,2020-03-14 00:00:00.000
O'Higgins,15-mar,0,0,0,0,0,0.0,0.0,15-03-2020,2020-03-15 00:00:00.000
O'Higgins,16-mar,0,0,0,0,0,0.0,0.0,16-03-2020,2020-03-16 00:00:00.000
O'Higgins,17-mar,0,0,0,0,0,0.0,0.0,17-03-2020,2020-03-17 00:00:00.000
O'Higgins,18-mar,2,2,0,2,0,0.0,0.0,18-03-2020,2020-03-18 00:00:00.000
O'Higgins,19-mar,3,1,0,3,0,0.0,0.0,19-03-2020,2020-03-19 00:00:00.000
O'Higgins,20-mar,5,2,0,5,0,0.0,0.0,20-03-2020,2020-03-20 00:00:00.000
O'Higgins,21-mar,6,1,0,6,0,0.0,0.0,21-03-2020,2020-03-21 00:00:00.000
O'Higgins,22-mar,6,0,0,6,0,0.0,0.0,22-03-2020,2020-03-22 00:00:00.000
O'Higgins,23-mar,7,1,0,7,0,0.0,0.0,23-03-2020,2020-03-23 00:00:00.000
O'Higgins,24-mar,8,1,0,8,0,0.0,0.0,24-03-2020,2020-03-24 00:00:00.000
O'Higgins,25-mar,11,3,0,11,0,0.0,0.0,25-03-2020,2020-03-25 00:00:00.000
O'Higgins,26-mar,12,1,0,12,0,0.0,0.0,26-03-2020,2020-03-26 00:00:00.000
O'Higgins,27-mar,15,3,0,15,0,0.0,0.0,27-03-2020,2020-03-27 00:00:00.000
O'Higgins,28-mar,18,3,0,18,0,0.0,0.0,28-03-2020,2020-03-28 00:00:00.000
O'Higgins,29-mar,19,1,0,19,0,0.0,0.0,29-03-2020,2020-03-29 00:00:00.000
O'Higgins,30-mar,19,0,0,19,0,0.0,0.0,30-03-2020,2020-03-30 00:00:00.000
O'Higgins,31-mar,21,2,0,21,0,0.0,0.0,31-03-2020,2020-03-31 00:00:00.000
O'Higgins,1-abr,24,3,0,24,0,0.0,0.0,1-04-2020,2020-04-01 00:00:00.000
O'Higgins,2-abr,30,6,0,28,2,2.0,0.0,2-04-2020,2020-04-02 00:00:00.000
O'Higgins,3-abr,31,1,0,28,3,1.0,0.0,3-04-2020,2020-04-03 00:00:00.000
O'Higgins,4-abr,36,5,0,31,5,2.0,0.0,4-04-2020,2020-04-04 00:00:00.000
O'Higgins,5-abr,39,3,0,33,6,1.0,0.0,5-04-2020,2020-04-05 00:00:00.000
O'Higgins,6-abr,40,1,0,34,6,0.0,0.0,6-04-2020,2020-04-06 00:00:00.000
O'Higgins,7-abr,40,0,0,33,7,1.0,0.0,7-04-2020,2020-04-07 00:00:00.000
O'Higgins,8-abr,40,0,0,32,8,1.0,0.0,8-04-2020,2020-04-08 00:00:00.000
O'Higgins,9-abr,41,1,0,30,11,3.0,0.0,9-04-2020,2020-04-09 00:00:00.000
O'Higgins,10-abr,41,0,0,29,12,1.0,0.0,10-04-2020,2020-04-10 00:00:00.000
O'Higgins,11-abr,42,1,0,27,15,3.0,0.0,11-04-2020,2020-04-11 00:00:00.000
O'Higgins,12-abr,42,0,0,24,18,3.0,0.0,12-04-2020,2020-04-12 00:00:00.000
O'Higgins,13-abr,43,1,0,24,19,1.0,0.0,13-04-2020,2020-04-13 00:00:00.000
O'Higgins,14-abr,45,2,0,26,19,0.0,0.0,14-04-2020,2020-04-14 00:00:00.000
O'Higgins,15-abr,46,1,0,25,21,2.0,0.0,15-04-2020,2020-04-15 00:00:00.000
O'Higgins,16-abr,46,0,0,22,24,3.0,0.0,16-04-2020,2020-04-16 00:00:00.000
O'Higgins,17-abr,47,1,0,17,30,6.0,0.0,17-04-2020,2020-04-17 00:00:00.000
O'Higgins,18-abr,47,0,0,16,31,1.0,0.0,18-04-2020,2020-04-18 00:00:00.000
O'Higgins,19-abr,53,6,0,17,36,5.0,0.0,19-04-2020,2020-04-19 00:00:00.000
O'Higgins,20-abr,59,6,0,20,39,3.0,0.0,20-04-2020,2020-04-20 00:00:00.000
O'Higgins,21-abr,60,1,1,19,40,1.0,1.0,21-04-2020,2020-04-21 00:00:00.000
O'Higgins,22-abr,62,2,1,21,40,0.0,0.0,22-04-2020,2020-04-22 00:00:00.000
O'Higgins,23-abr,76,14,1,35,40,0.0,0.0,23-04-2020,2020-04-23 00:00:00.000
O'Higgins,24-abr,81,5,1,39,41,1.0,0.0,24-04-2020,2020-04-24 00:00:00.000
O'Higgins,25-abr,85,4,1,43,41,0.0,0.0,25-04-2020,2020-04-25 00:00:00.000
O'Higgins,26-abr,90,5,1,47,42,1.0,0.0,26-04-2020,2020-04-26 00:00:00.000
O'Higgins,27-abr,92,2,1,49,42,0.0,0.0,27-04-2020,2020-04-27 00:00:00.000
O'Higgins,28-abr,95,3,1,51,43,1.0,0.0,28-04-2020,2020-04-28 00:00:00.000
O'Higgins,29-abr,102,7,1,56,45,2.0,0.0,29-04-2020,2020-04-29 00:00:00.000
O'Higgins,30-abr,106,4,1,59,46,1.0,0.0,30-04-2020,2020-04-30 00:00:00.000
O'Higgins,1-may,107,1,1,60,46,0.0,0.0,1-05-2020,2020-05-01 00:00:00.000
O'Higgins,2-may,118,11,3,68,47,1.0,2.0,2-05-2020,2020-05-02 00:00:00.000
O'Higgins,3-may,123,5,3,73,47,0.0,0.0,3-05-2020,2020-05-03 00:00:00.000
O'Higgins,4-may,129,6,7,70,53,6.0,4.0,4-05-2020,2020-05-04 00:00:00.000
O'Higgins,5-may,134,5,11,65,59,6.0,4.0,5-05-2020,2020-05-05 00:00:00.000
O'Higgins,6-may,143,9,15,69,60,1.0,4.0,6-05-2020,2020-05-06 00:00:00.000
O'Higgins,7-may,149,6,17,70,62,2.0,2.0,7-05-2020,2020-05-07 00:00:00.000
O'Higgins,8-may,165,16,21,69,76,14.0,4.0,8-05-2020,2020-05-08 00:00:00.000
O'Higgins,9-may,180,15,21,78,81,5.0,0.0,9-05-2020,2020-05-09 00:00:00.000
O'Higgins,10-may,193,13,21,88,85,4.0,0.0,10-05-2020,2020-05-10 00:00:00.000
O'Higgins,11-may,214,21,22,103,90,5.0,1.0,11-05-2020,2020-05-11 00:00:00.000
O'Higgins,12-may,222,8,22,108,92,2.0,0.0,12-05-2020,2020-05-12 00:00:00.000
O'Higgins,13-may,246,24,22,129,95,3.0,0.0,13-05-2020,2020-05-13 00:00:00.000
O'Higgins,14-may,293,47,22,169,102,7.0,0.0,14-05-2020,2020-05-14 00:00:00.000
O'Higgins,15-may,321,28,22,193,106,4.0,0.0,15-05-2020,2020-05-15 00:00:00.000
O'Higgins,16-may,327,6,22,198,107,1.0,0.0,16-05-2020,2020-05-16 00:00:00.000
O'Higgins,17-may,364,37,24,222,118,11.0,2.0,17-05-2020,2020-05-17 00:00:00.000
O'Higgins,18-may,416,52,29,264,123,5.0,5.0,18-05-2020,2020-05-18 00:00:00.000
O'Higgins,19-may,440,24,30,281,129,6.0,1.0,19-05-2020,2020-05-19 00:00:00.000
O'Higgins,20-may,453,13,30,289,134,5.0,0.0,20-05-2020,2020-05-20 00:00:00.000
O'Higgins,21-may,463,10,30,290,143,9.0,0.0,21-05-2020,2020-05-21 00:00:00.000
O'Higgins,22-may,490,27,31,310,149,6.0,1.0,22-05-2020,2020-05-22 00:00:00.000
O'Higgins,23-may,516,26,33,318,165,16.0,2.0,23-05-2020,2020-05-23 00:00:00.000
O'Higgins,24-may,552,36,33,339,180,15.0,0.0,24-05-2020,2020-05-24 00:00:00.000
O'Higgins,25-may,586,34,34,359,193,13.0,1.0,25-05-2020,2020-05-25 00:00:00.000
O'Higgins,26-may,652,66,34,404,214,21.0,0.0,26-05-2020,2020-05-26 00:00:00.000
O'Higgins,27-may,689,37,35,432,222,8.0,1.0,27-05-2020,2020-05-27 00:00:00.000
O'Higgins,28-may,703,14,35,422,246,24.0,0.0,28-05-2020,2020-05-28 00:00:00.000
O'Higgins,29-may,743,40,35,415,293,47.0,0.0,29-05-2020,2020-05-29 00:00:00.000
O'Higgins,30-may,754,11,37,396,321,28.0,2.0,30-05-2020,2020-05-30 00:00:00.000
O'Higgins,31-may,783,29,38,418,327,6.0,1.0,31-05-2020,2020-05-31 00:00:00.000
O'Higgins,1-jun,811,28,38,409,364,37.0,0.0,1-06-2020,2020-06-01 00:00:00.000
O'Higgins,2-jun,841,30,40,385,416,52.0,2.0,2-06-2020,2020-06-02 00:00:00.000
O'Higgins,3-jun,929,88,45,444,440,24.0,5.0,3-06-2020,2020-06-03 00:00:00.000
O'Higgins,4-jun,965,36,46,466,453,13.0,1.0,4-06-2020,2020-06-04 00:00:00.000
O'Higgins,5-jun,1014,49,51,500,463,10.0,5.0,5-06-2020,2020-06-05 00:00:00.000
O'Higgins,6-jun,1109,95,54,565,490,27.0,3.0,6-06-2020,2020-06-06 00:00:00.000
O'Higgins,7-jun,1181,72,56,609,516,26.0,2.0,7-06-2020,2020-06-07 00:00:00.000
O'Higgins,8-jun,1253,72,58,643,552,36.0,2.0,8-06-2020,2020-06-08 00:00:00.000
O'Higgins,9-jun,1315,62,59,670,586,34.0,1.0,9-06-2020,2020-06-09 00:00:00.000
O'Higgins,10-jun,1819,504,62,1105,652,66.0,3.0,10-06-2020,2020-06-10 00:00:00.000
O'Higgins,11-jun,1929,110,64,1176,689,37.0,2.0,11-06-2020,2020-06-11 00:00:00.000
O'Higgins,12-jun,2006,77,66,1237,703,14.0,2.0,12-06-2020,2020-06-12 00:00:00.000
O'Higgins,13-jun,2165,159,68,1354,743,40.0,2.0,13-06-2020,2020-06-13 00:00:00.000
O'Higgins,14-jun,2304,139,68,1482,754,11.0,0.0,14-06-2020,2020-06-14 00:00:00.000
O'Higgins,15-jun,2389,85,68,1538,783,29.0,0.0,15-06-2020,2020-06-15 00:00:00.000
O'Higgins,16-jun,2598,209,68,1719,811,28.0,0.0,16-06-2020,2020-06-16 00:00:00.000
O'Higgins,17-jun,2795,197,68,1886,841,30.0,0.0,17-06-2020,2020-06-17 00:00:00.000
O'Higgins,18-jun,3015,220,68,2018,929,88.0,0.0,18-06-2020,2020-06-18 00:00:00.000
O'Higgins,19-jun,3309,294,68,2276,965,36.0,0.0,19-06-2020,2020-06-19 00:00:00.000
O'Higgins,20-jun,3611,302,74,2523,1014,49.0,6.0,20-06-2020,2020-06-20 00:00:00.000
O'Higgins,21-jun,3950,339,76,2765,1109,95.0,2.0,21-06-2020,2020-06-21 00:00:00.000
O'Higgins,22-jun,4184,234,76,2927,1181,72.0,0.0,22-06-2020,2020-06-22 00:00:00.000
O'Higgins,23-jun,4359,175,76,3030,1253,72.0,0.0,23-06-2020,2020-06-23 00:00:00.000
O'Higgins,24-jun,4607,248,83,3209,1315,62.0,7.0,24-06-2020,2020-06-24 00:00:00.000
O'Higgins,25-jun,4865,258,87,2959,1819,504.0,4.0,25-06-2020,2020-06-25 00:00:00.000
O'Higgins,26-jun,5133,268,89,3115,1929,110.0,2.0,26-06-2020,2020-06-26 00:00:00.000
O'Higgins,27-jun,5319,186,92,3221,2006,77.0,3.0,27-06-2020,2020-06-27 00:00:00.000
O'Higgins,28-jun,5603,284,93,3345,2165,159.0,1.0,28-06-2020,2020-06-28 00:00:00.000
O'Higgins,29-jun,5841,238,93,3444,2304,139.0,0.0,29-06-2020,2020-06-29 00:00:00.000
O'Higgins,30-jun,6078,237,93,3596,2389,85.0,0.0,30-06-2020,2020-06-30 00:00:00.000
O'Higgins,1-jul,6242,164,93,3551,2598,209.0,0.0,1-07-2020,2020-07-01 00:00:00.000
O'Higgins,2-jul,6441,199,101,3545,2795,197.0,8.0,2-07-2020,2020-07-02 00:00:00.000
O'Higgins,3-jul,6621,180,107,3499,3015,220.0,6.0,3-07-2020,2020-07-03 00:00:00.000
O'Higgins,4-jul,6855,234,113,3433,3309,294.0,6.0,4-07-2020,2020-07-04 00:00:00.000
O'Higgins,5-jul,7064,209,116,3337,3611,302.0,3.0,5-07-2020,2020-07-05 00:00:00.000
O'Higgins,6-jul,7251,187,116,3185,3950,339.0,0.0,6-07-2020,2020-07-06 00:00:00.000
O'Higgins,7-jul,7464,213,116,3164,4184,234.0,0.0,7-07-2020,2020-07-07 00:00:00.000
O'Higgins,8-jul,7563,99,128,3076,4359,175.0,12.0,8-07-2020,2020-07-08 00:00:00.000
O'Higgins,9-jul,7757,194,133,3017,4607,248.0,5.0,9-07-2020,2020-07-09 00:00:00.000
O'Higgins,10-jul,8065,308,137,3063,4865,258.0,4.0,10-07-2020,2020-07-10 00:00:00.000
O'Higgins,11-jul,8206,141,143,2930,5133,268.0,6.0,11-07-2020,2020-07-11 00:00:00.000
O'Higgins,12-jul,8334,128,147,2868,5319,186.0,4.0,12-07-2020,2020-07-12 00:00:00.000
O'Higgins,13-jul,8483,149,147,2733,5603,284.0,0.0,13-07-2020,2020-07-13 00:00:00.000
O'Higgins,14-jul,8635,152,147,2647,5841,238.0,0.0,14-07-2020,2020-07-14 00:00:00.000
O'Higgins,15-jul,8751,116,158,2515,6078,237.0,11.0,15-07-2020,2020-07-15 00:00:00.000
O'Higgins,16-jul,8900,149,163,2495,6242,164.0,5.0,16-07-2020,2020-07-16 00:00:00.000
O'Higgins,17-jul,9076,176,188,2447,6441,199.0,25.0,17-07-2020,2020-07-17 00:00:00.000
O'Higgins,18-jul,9162,86,196,2345,6621,180.0,8.0,18-07-2020,2020-07-18 00:00:00.000
O'Higgins,19-jul,9282,120,197,2230,6855,234.0,1.0,19-07-2020,2020-07-19 00:00:00.000
O'Higgins,20-jul,9385,103,206,2116,7064,209.0,9.0,20-07-2020,2020-07-20 00:00:00.000
O'Higgins,21-jul,9475,90,206,2019,7251,187.0,0.0,21-07-2020,2020-07-21 00:00:00.000
O'Higgins,22-jul,9600,125,206,1930,7464,213.0,0.0,22-07-2020,2020-07-22 00:00:00.000
O'Higgins,23-jul,9725,125,206,1956,7563,99.0,0.0,23-07-2020,2020-07-23 00:00:00.000
O'Higgins,24-jul,9887,162,210,1920,7757,194.0,4.0,24-07-2020,2020-07-24 00:00:00.000
O'Higgins,25-jul,9991,104,218,1710,8065,308.0,8.0,25-07-2020,2020-07-25 00:00:00.000
O'Higgins,26-jul,10102,111,227,1671,8206,141.0,9.0,26-07-2020,2020-07-26 00:00:00.000
O'Higgins,27-jul,10196,94,229,1635,8334,128.0,2.0,27-07-2020,2020-07-27 00:00:00.000
O'Higgins,28-jul,10235,39,229,1525,8483,149.0,0.0,28-07-2020,2020-07-28 00:00:00.000
O'Higgins,29-jul,10324,89,229,1462,8635,152.0,0.0,29-07-2020,2020-07-29 00:00:00.000
O'Higgins,30-jul,10428,104,237,1441,8751,116.0,8.0,30-07-2020,2020-07-30 00:00:00.000
O'Higgins,31-jul,10519,91,245,1375,8900,149.0,8.0,31-07-2020,2020-07-31 00:00:00.000
O'Higgins,1-ago,10608,89,247,1286,9076,176.0,2.0,1-08-2020,2020-08-01 00:00:00.000
O'Higgins,2-ago,10702,94,253,1288,9162,86.0,6.0,2-08-2020,2020-08-02 00:00:00.000
O'Higgins,3-ago,10788,86,261,1246,9282,120.0,8.0,3-08-2020,2020-08-03 00:00:00.000
O'Higgins,4-ago,10838,50,261,1193,9385,103.0,0.0,4-08-2020,2020-08-04 00:00:00.000
O'Higgins,5-ago,10905,67,261,1170,9475,90.0,0.0,5-08-2020,2020-08-05 00:00:00.000
O'Higgins,6-ago,11007,102,263,1145,9600,125.0,2.0,6-08-2020,2020-08-06 00:00:00.000
O'Higgins,7-ago,11139,132,266,1149,9725,125.0,3.0,7-08-2020,2020-08-07 00:00:00.000
O'Higgins,8-ago,11360,221,268,1206,9887,162.0,2.0,8-08-2020,2020-08-08 00:00:00.000
O'Higgins,9-ago,11460,100,273,1197,9991,104.0,5.0,9-08-2020,2020-08-09 00:00:00.000
O'Higgins,10-ago,11541,81,283,1157,10102,111.0,10.0,10-08-2020,2020-08-10 00:00:00.000
O'Higgins,11-ago,11646,105,284,1167,10196,94.0,1.0,11-08-2020,2020-08-11 00:00:00.000
O'Higgins,12-ago,11762,116,284,1243,10235,39.0,0.0,12-08-2020,2020-08-12 00:00:00.000
O'Higgins,13-ago,11868,106,293,1251,10324,89.0,9.0,13-08-2020,2020-08-13 00:00:00.000
O'Higgins,14-ago,11953,85,298,1227,10428,104.0,5.0,14-08-2020,2020-08-14 00:00:00.000
O'Higgins,15-ago,12015,62,302,1194,10519,91.0,4.0,15-08-2020,2020-08-15 00:00:00.000
O'Higgins,16-ago,12102,87,304,1190,10608,89.0,2.0,16-08-2020,2020-08-16 00:00:00.000
O'Higgins,17-ago,12149,47,307,1144,10702,94.0,3.0,17-08-2020,2020-08-17 00:00:00.000
O'Higgins,18-ago,12216,67,307,1125,10788,86.0,0.0,18-08-2020,2020-08-18 00:00:00.000
O'Higgins,19-ago,12281,65,307,1140,10838,50.0,0.0,19-08-2020,2020-08-19 00:00:00.000
O'Higgins,20-ago,12380,99,310,1168,10905,67.0,3.0,20-08-2020,2020-08-20 00:00:00.000
O'Higgins,21-ago,12462,82,313,1145,11007,102.0,3.0,21-08-2020,2020-08-21 00:00:00.000
O'Higgins,22-ago,12522,60,316,1070,11139,132.0,3.0,22-08-2020,2020-08-22 00:00:00.000
O'Higgins,23-ago,12595,73,320,917,11360,221.0,4.0,23-08-2020,2020-08-23 00:00:00.000
O'Higgins,24-ago,12720,125,323,939,11460,100.0,3.0,24-08-2020,2020-08-24 00:00:00.000
O'Higgins,25-ago,12796,76,324,933,11541,81.0,1.0,25-08-2020,2020-08-25 00:00:00.000
O'Higgins,26-ago,12889,93,324,921,11646,105.0,0.0,26-08-2020,2020-08-26 00:00:00.000
O'Higgins,27-ago,12958,69,329,873,11762,116.0,5.0,27-08-2020,2020-08-27 00:00:00.000
Tarapacá,3-mar,0,0,0,0,0,0.0,0.0,3-03-2020,2020-03-03 00:00:00.000
Tarapacá,4-mar,0,0,0,0,0,0.0,0.0,4-03-2020,2020-03-04 00:00:00.000
Tarapacá,5-mar,0,0,0,0,0,0.0,0.0,5-03-2020,2020-03-05 00:00:00.000
Tarapacá,6-mar,0,0,0,0,0,0.0,0.0,6-03-2020,2020-03-06 00:00:00.000
Tarapacá,7-mar,0,0,0,0,0,0.0,0.0,7-03-2020,2020-03-07 00:00:00.000
Tarapacá,8-mar,0,0,0,0,0,0.0,0.0,8-03-2020,2020-03-08 00:00:00.000
Tarapacá,9-mar,0,0,0,0,0,0.0,0.0,9-03-2020,2020-03-09 00:00:00.000
Tarapacá,10-mar,0,0,0,0,0,0.0,0.0,10-03-2020,2020-03-10 00:00:00.000
Tarapacá,11-mar,0,0,0,0,0,0.0,0.0,11-03-2020,2020-03-11 00:00:00.000
Tarapacá,12-mar,0,0,0,0,0,0.0,0.0,12-03-2020,2020-03-12 00:00:00.000
Tarapacá,13-mar,0,0,0,0,0,0.0,0.0,13-03-2020,2020-03-13 00:00:00.000
Tarapacá,14-mar,0,0,0,0,0,0.0,0.0,14-03-2020,2020-03-14 00:00:00.000
Tarapacá,15-mar,0,0,0,0,0,0.0,0.0,15-03-2020,2020-03-15 00:00:00.000
Tarapacá,16-mar,0,0,0,0,0,0.0,0.0,16-03-2020,2020-03-16 00:00:00.000
Tarapacá,17-mar,0,0,0,0,0,0.0,0.0,17-03-2020,2020-03-17 00:00:00.000
Tarapacá,18-mar,0,0,0,0,0,0.0,0.0,18-03-2020,2020-03-18 00:00:00.000
Tarapacá,19-mar,0,0,0,0,0,0.0,0.0,19-03-2020,2020-03-19 00:00:00.000
Tarapacá,20-mar,0,0,0,0,0,0.0,0.0,20-03-2020,2020-03-20 00:00:00.000
Tarapacá,21-mar,0,0,0,0,0,0.0,0.0,21-03-2020,2020-03-21 00:00:00.000
Tarapacá,22-mar,0,0,0,0,0,0.0,0.0,22-03-2020,2020-03-22 00:00:00.000
Tarapacá,23-mar,4,4,0,4,0,0.0,0.0,23-03-2020,2020-03-23 00:00:00.000
Tarapacá,24-mar,4,0,0,4,0,0.0,0.0,24-03-2020,2020-03-24 00:00:00.000
Tarapacá,25-mar,5,1,0,5,0,0.0,0.0,25-03-2020,2020-03-25 00:00:00.000
Tarapacá,26-mar,5,0,0,5,0,0.0,0.0,26-03-2020,2020-03-26 00:00:00.000
Tarapacá,27-mar,8,3,0,8,0,0.0,0.0,27-03-2020,2020-03-27 00:00:00.000
Tarapacá,28-mar,8,0,0,8,0,0.0,0.0,28-03-2020,2020-03-28 00:00:00.000
Tarapacá,29-mar,10,2,0,10,0,0.0,0.0,29-03-2020,2020-03-29 00:00:00.000
Tarapacá,30-mar,12,2,0,12,0,0.0,0.0,30-03-2020,2020-03-30 00:00:00.000
Tarapacá,31-mar,12,0,0,12,0,0.0,0.0,31-03-2020,2020-03-31 00:00:00.000
Tarapacá,1-abr,12,0,0,12,0,0.0,0.0,1-04-2020,2020-04-01 00:00:00.000
Tarapacá,2-abr,14,2,0,14,0,0.0,0.0,2-04-2020,2020-04-02 00:00:00.000
Tarapacá,3-abr,15,1,0,15,0,0.0,0.0,3-04-2020,2020-04-03 00:00:00.000
Tarapacá,4-abr,20,5,0,20,0,0.0,0.0,4-04-2020,2020-04-04 00:00:00.000
Tarapacá,5-abr,23,3,2,21,0,0.0,2.0,5-04-2020,2020-04-05 00:00:00.000
Tarapacá,6-abr,24,1,2,22,0,0.0,0.0,6-04-2020,2020-04-06 00:00:00.000
Tarapacá,7-abr,26,2,2,20,4,4.0,0.0,7-04-2020,2020-04-07 00:00:00.000
Tarapacá,8-abr,29,3,4,21,4,0.0,2.0,8-04-2020,2020-04-08 00:00:00.000
Tarapacá,9-abr,32,3,7,20,5,1.0,3.0,9-04-2020,2020-04-09 00:00:00.000
Tarapacá,10-abr,34,2,11,18,5,0.0,4.0,10-04-2020,2020-04-10 00:00:00.000
Tarapacá,11-abr,37,3,13,17,8,3.0,2.0,11-04-2020,2020-04-11 00:00:00.000
Tarapacá,12-abr,45,8,14,25,8,0.0,1.0,12-04-2020,2020-04-12 00:00:00.000
Tarapacá,13-abr,51,6,14,29,10,2.0,0.0,13-04-2020,2020-04-13 00:00:00.000
Tarapacá,14-abr,62,11,14,38,12,2.0,0.0,14-04-2020,2020-04-14 00:00:00.000
Tarapacá,15-abr,62,0,14,38,12,0.0,0.0,15-04-2020,2020-04-15 00:00:00.000
Tarapacá,16-abr,67,5,14,43,12,0.0,0.0,16-04-2020,2020-04-16 00:00:00.000
Tarapacá,17-abr,74,7,14,48,14,2.0,0.0,17-04-2020,2020-04-17 00:00:00.000
Tarapacá,18-abr,82,8,14,55,15,1.0,0.0,18-04-2020,2020-04-18 00:00:00.000
Tarapacá,19-abr,90,8,14,58,20,5.0,0.0,19-04-2020,2020-04-19 00:00:00.000
Tarapacá,20-abr,93,3,14,60,23,3.0,0.0,20-04-2020,2020-04-20 00:00:00.000
Tarapacá,21-abr,102,9,14,68,24,1.0,0.0,21-04-2020,2020-04-21 00:00:00.000
Tarapacá,22-abr,111,9,14,75,26,2.0,0.0,22-04-2020,2020-04-22 00:00:00.000
Tarapacá,23-abr,125,14,14,86,29,3.0,0.0,23-04-2020,2020-04-23 00:00:00.000
Tarapacá,24-abr,130,5,14,88,32,3.0,0.0,24-04-2020,2020-04-24 00:00:00.000
Tarapacá,25-abr,140,10,15,95,34,2.0,1.0,25-04-2020,2020-04-25 00:00:00.000
Tarapacá,26-abr,153,13,15,105,37,3.0,0.0,26-04-2020,2020-04-26 00:00:00.000
Tarapacá,27-abr,163,10,15,107,45,8.0,0.0,27-04-2020,2020-04-27 00:00:00.000
Tarapacá,28-abr,168,5,15,106,51,6.0,0.0,28-04-2020,2020-04-28 00:00:00.000
Tarapacá,29-abr,182,14,16,108,62,11.0,1.0,29-04-2020,2020-04-29 00:00:00.000
Tarapacá,30-abr,197,15,16,123,62,0.0,0.0,30-04-2020,2020-04-30 00:00:00.000
Tarapacá,1-may,199,2,16,120,67,5.0,0.0,1-05-2020,2020-05-01 00:00:00.000
Tarapacá,2-may,211,12,16,125,74,7.0,0.0,2-05-2020,2020-05-02 00:00:00.000
Tarapacá,3-may,271,60,16,176,82,8.0,0.0,3-05-2020,2020-05-03 00:00:00.000
Tarapacá,4-may,294,23,16,191,90,8.0,0.0,4-05-2020,2020-05-04 00:00:00.000
Tarapacá,5-may,321,27,16,215,93,3.0,0.0,5-05-2020,2020-05-05 00:00:00.000
Tarapacá,6-may,338,17,16,223,102,9.0,0.0,6-05-2020,2020-05-06 00:00:00.000
Tarapacá,7-may,416,78,17,290,111,9.0,1.0,7-05-2020,2020-05-07 00:00:00.000
Tarapacá,8-may,458,42,17,318,125,14.0,0.0,8-05-2020,2020-05-08 00:00:00.000
Tarapacá,9-may,484,26,17,339,130,5.0,0.0,9-05-2020,2020-05-09 00:00:00.000
Tarapacá,10-may,519,35,17,363,140,10.0,0.0,10-05-2020,2020-05-10 00:00:00.000
Tarapacá,11-may,546,27,17,377,153,13.0,0.0,11-05-2020,2020-05-11 00:00:00.000
Tarapacá,12-may,577,31,17,397,163,10.0,0.0,12-05-2020,2020-05-12 00:00:00.000
Tarapacá,13-may,614,37,17,429,168,5.0,0.0,13-05-2020,2020-05-13 00:00:00.000
Tarapacá,14-may,681,67,17,482,182,14.0,0.0,14-05-2020,2020-05-14 00:00:00.000
Tarapacá,15-may,778,97,23,560,197,15.0,6.0,15-05-2020,2020-05-15 00:00:00.000
Tarapacá,16-may,844,66,23,622,199,2.0,0.0,16-05-2020,2020-05-16 00:00:00.000
Tarapacá,17-may,974,130,25,738,211,12.0,2.0,17-05-2020,2020-05-17 00:00:00.000
Tarapacá,18-may,1055,81,25,759,271,60.0,0.0,18-05-2020,2020-05-18 00:00:00.000
Tarapacá,19-may,1108,53,25,789,294,23.0,0.0,19-05-2020,2020-05-19 00:00:00.000
Tarapacá,20-may,1138,30,25,792,321,27.0,0.0,20-05-2020,2020-05-20 00:00:00.000
Tarapacá,21-may,1245,107,25,882,338,17.0,0.0,21-05-2020,2020-05-21 00:00:00.000
Tarapacá,22-may,1392,147,26,950,416,78.0,1.0,22-05-2020,2020-05-22 00:00:00.000
